prompt_id,family_id,candidate_margin,candidate_correct,top1_correct,target_nll,target_token_id,candidate_predicted_token_id,predicted_token_id,candidate_logits_finite
qseq_5dbd77e6301a4d88,length_64_gap_8,11.511324882507324,True,True,1.8561795949935913,64314,64314,64314,True
qseq_1f519fea8800a91a,length_64_gap_8,8.9471063613891602,True,True,3.9836874008178711,5938,5938,5938,True
qseq_c22690e962dda79a,length_64_gap_8,3.7559783458709717,True,False,10.204996109008789,146904,146904,76,True
qseq_aa1bf93acfa1394f,length_64_gap_8,2.4680852890014648,True,False,7.6347870826721191,37995,37995,82,True
qseq_c7e2bf5dffccfdb4,length_64_gap_8,8.584315299987793,True,False,4.408658504486084,1921,1921,537,True
qseq_f0b7c35e28157360,length_64_gap_8,2.2515764236450195,True,False,10.388396263122559,133910,133910,9370,True
qseq_5b3541bc4ecd5520,length_64_gap_8,8.5111227035522461,True,False,5.2994627952575684,109700,109700,220,True
qseq_51105068c69885d2,length_64_gap_8,1.6615095138549805,True,False,10.02227783203125,131556,131556,15767,True
qseq_1fa7df7dac6c2475,length_64_gap_8,5.6387968063354492,True,False,5.2544231414794922,125464,125464,1280,True
qseq_1f17912f3d8f9da9,length_64_gap_8,2.0956830978393555,True,False,7.0530285835266113,16011,16011,14,True
qseq_492ddced5e4b2559,length_64_gap_8,4.912452220916748,True,False,6.3235244750976562,66068,66068,220,True
qseq_131de4ffcd89e6e9,length_64_gap_8,2.8683438301086426,True,False,10.295635223388672,129669,129669,82,True
qseq_2eba76d2215c33b9,length_64_gap_8,2.6118032932281494,True,False,8.9460582733154297,129919,129919,220,True
qseq_a1c3fb56cf8462bb,length_64_gap_8,2.0598697662353516,True,False,9.9581794738769531,95781,95781,68460,True
qseq_dcd58d81cb05e28d,length_64_gap_8,3.7962124347686768,True,False,6.6080765724182129,95781,95781,66,True
qseq_6715416239d80838,length_64_gap_8,6.2908306121826172,True,False,7.7070679664611816,113753,113753,82,True
qseq_8d499f91b4526a3a,length_64_gap_8,10.038426399230957,True,True,2.2216002941131592,99922,99922,99922,True
qseq_587220b2bc085b31,length_64_gap_8,5.3724641799926758,True,False,6.2512893676757812,105973,105973,220,True
qseq_69cc809df6a6f6c9,length_64_gap_8,6.4759092330932617,True,False,7.103395938873291,85868,85868,62,True
qseq_b92aea251b1eff2b,length_64_gap_8,9.8447952270507812,True,False,5.4776115417480469,84018,84018,220,True
qseq_4f51e954884cdf48,length_64_gap_8,2.2230725288391113,True,False,9.8778676986694336,134340,134340,220,True
qseq_fe9ddd894232689b,length_64_gap_8,1.4330236911773682,True,False,8.1037731170654297,145737,145737,19931,True
qseq_c12d62810ba631af,length_64_gap_8,4.3773117065429688,True,False,9.4537105560302734,111223,111223,62,True
qseq_5e9dad96f848721b,length_64_gap_8,4.2986869812011719,True,False,8.8751506805419922,71530,71530,8,True
qseq_32e4b0f9ec8b30ce,length_64_gap_8,4.3545217514038086,True,False,8.0045318603515625,80316,80316,320,True
qseq_eab2e57f5041e3f9,length_64_gap_8,4.8151636123657227,True,False,10.646965026855469,132406,132406,220,True
qseq_845854475db5ae4a,length_64_gap_8,2.1452512741088867,True,False,9.6991748809814453,52844,52844,220,True
qseq_8688a95186e10f9c,length_64_gap_8,5.1466894149780273,True,False,8.9151182174682617,21625,21625,8,True
qseq_e8c2d067e77fc845,length_64_gap_8,1.4424757957458496,True,False,9.7767295837402344,23028,23028,220,True
qseq_c0d3d38e8bedac65,length_64_gap_8,10.267267227172852,True,True,1.4652721881866455,145052,145052,145052,True
qseq_84ff4fbaaa20d8cc,length_64_gap_8,6.0812473297119141,True,False,7.5765371322631836,105734,105734,82,True
qseq_a0de254948a6e5bf,length_64_gap_16,7.4584236145019531,True,False,4.9999861717224121,110227,110227,9370,True
qseq_b0e4d687f94733dc,length_64_gap_16,2.622450590133667,True,False,10.268505096435547,88957,88957,33071,True
qseq_be52c9a76238a7d9,length_64_gap_16,2.3200984001159668,True,False,10.592000961303711,129010,129010,220,True
qseq_f37fbd079a3b6bde,length_64_gap_16,4.8172135353088379,True,False,7.0804142951965332,107828,107828,198,True
qseq_ecccef08f74a0d62,length_64_gap_16,3.7768619060516357,True,False,7.3812365531921387,8198,8198,82,True
qseq_3b5d281e4d3fc2c2,length_64_gap_16,8.1981639862060547,True,False,2.8481333255767822,8066,8066,29,True
qseq_d1e08ad378e2d77d,length_64_gap_16,3.2832810878753662,True,False,7.8627481460571289,19702,19702,8,True
qseq_7e4b4a517eef4bbc,length_64_gap_16,3.358665943145752,True,False,8.0742464065551758,118414,118414,6567,True
qseq_8b91b6dc4c4ad5a7,length_64_gap_16,4.6925334930419922,True,False,8.3757858276367188,107897,107897,198,True
qseq_61c50fa15c9aaf25,length_64_gap_16,4.7189168930053711,True,True,4.3556814193725586,102681,102681,102681,True
qseq_eb6a949eb0642356,length_64_gap_16,4.7062101364135742,True,False,5.2986745834350586,108704,108704,292,True
qseq_ccbe5bac490d61b5,length_64_gap_16,8.3549280166625977,True,False,4.5474123954772949,55158,55158,220,True
qseq_ae9e47b71d61c01f,length_64_gap_16,4.1924843788146973,True,False,4.3468031883239746,31857,31857,27,True
qseq_c423f0620a3bd358,length_64_gap_16,2.1287422180175781,True,False,9.1536579132080078,34869,34869,220,True
qseq_b7edc17d7108c749,length_64_gap_16,5.1600456237792969,True,False,6.235161304473877,105822,105822,82,True
qseq_c0b98a93360f9565,length_64_gap_16,7.6819114685058594,True,False,4.9657306671142578,73384,73384,62,True
qseq_b6de0520ecba0cb7,length_64_gap_16,1.8461694717407227,True,False,7.4318819046020508,65051,65051,68,True
qseq_adc73ff9cfa008e2,length_64_gap_16,6.9322929382324219,True,False,5.2462468147277832,112416,112416,14761,True
qseq_2940a4d578561754,length_64_gap_16,5.3084712028503418,True,False,7.6652412414550781,91025,91025,220,True
qseq_30994fe2dabf428d,length_64_gap_16,10.860301971435547,True,False,4.8296136856079102,11349,11349,14,True
qseq_949a4801d597a033,length_64_gap_16,6.3136153221130371,True,False,9.2524566650390625,115940,115940,2113,True
qseq_c5b16a3541c1277e,length_64_gap_16,6.9591841697692871,True,False,5.5983786582946777,64187,64187,35,True
qseq_9431506847fefb45,length_64_gap_16,2.8049056529998779,True,False,10.3924560546875,106828,106828,288,True
qseq_5c36d742824efa4b,length_64_gap_16,8.5982151031494141,True,True,2.7717196941375732,12135,12135,12135,True
qseq_05d8cddf3ea281a9,length_64_gap_16,6.4572653770446777,True,False,5.4324941635131836,82403,82403,261,True
qseq_f17674cc4392f3bf,length_64_gap_16,4.5861959457397461,True,False,6.3527870178222656,139230,139230,519,True
qseq_382e6ced8b87a663,length_64_gap_16,1.8164654970169067,True,False,9.9723377227783203,65617,65617,8,True
qseq_fe5cd0e334e253c1,length_64_gap_16,3.9548101425170898,True,False,9.0672369003295898,121420,121420,18137,True
qseq_b417731b953269a4,length_64_gap_16,4.4787530899047852,True,False,8.2931280136108398,146582,146582,82,True
qseq_450cbb29b12c67b7,length_64_gap_16,10.216440200805664,True,True,1.6546305418014526,131371,131371,131371,True
qseq_a30ec5f4c977bbc8,length_64_gap_16,3.7498369216918945,True,False,7.3723936080932617,6028,6028,220,True
qseq_f52fc5c697a8e7f5,length_64_gap_16,8.8244552612304688,True,True,3.2761120796203613,102041,102041,102041,True
qseq_396aff10bb95400f,length_64_gap_16,8.2092685699462891,True,False,6.3957414627075195,131608,131608,220,True
qseq_82c1df8241dca3cf,length_64_gap_16,8.6968517303466797,True,True,3.590228796005249,45333,45333,45333,True
qseq_204175b8e8f592ff,length_64_gap_16,4.1026253700256348,True,False,6.9670157432556152,48953,48953,278,True
qseq_b7054e022b918880,length_64_gap_16,6.3961629867553711,True,False,5.9324054718017578,87076,87076,220,True
qseq_ba8a8e9d30f030c0,length_64_gap_16,4.1508207321166992,True,False,11.216652870178223,125578,125578,41593,True
qseq_57bd27a9adf994ef,length_64_gap_16,1.5898759365081787,True,False,11.043117523193359,50091,50091,220,True
qseq_df9ba99fcdbb78f6,length_64_gap_16,6.330225944519043,True,False,8.2345085144042969,25139,25139,198,True
qseq_c7f36be3fc9142a4,length_64_gap_16,6.0735745429992676,True,False,5.7979593276977539,20120,20120,220,True
qseq_bb25837841d78095,length_64_gap_16,5.1715750694274902,True,False,5.9833145141601562,56187,56187,748,True
qseq_89060805f114dcc8,length_64_gap_16,3.4574418067932129,True,False,8.9990072250366211,101632,101632,31693,True
qseq_cfce5ff0ec658964,length_64_gap_16,6.9752993583679199,True,False,5.0576996803283691,113753,113753,220,True
qseq_84f8cb3faeb6a744,length_64_gap_16,4.9244985580444336,True,False,6.0487732887268066,91673,91673,12,True
qseq_42c429c411c30673,length_64_gap_16,5.8794116973876953,True,False,7.4979095458984375,127188,127188,125447,True
qseq_1d8ea3a6efaf9fab,length_64_gap_16,3.8089773654937744,True,False,9.4791660308837891,125246,125246,13,True
qseq_a1e47f7cb49b58b7,length_64_gap_16,12.620165824890137,True,True,1.4579432010650635,7762,7762,7762,True
qseq_75975c5fcfe56f9f,length_64_gap_16,9.0762567520141602,True,True,3.1802082061767578,59235,59235,59235,True
qseq_8a0db1772110a4a8,length_64_gap_16,4.7989921569824219,True,False,9.9743309020996094,113279,113279,13,True
qseq_5f7ce90f26f794f5,length_64_gap_16,5.0157999992370605,True,False,5.8724832534790039,14096,14096,82,True
qseq_f2f94c41d471f1c4,length_64_gap_16,3.4108824729919434,True,False,10.163658142089844,150763,150763,220,True
